age,gender,occupation,employment_type,marital_status,number_of_dependents,monthly_salary,additional_income,annual_bonus,business_income,total_monthly_income,house_rent,food_expenses,transportation,electricity_bill,internet_bill,insurance,education,medical_expenses,entertainment,shopping,other_expenses,total_living_expenses,loan_type,loan_amount,interest_rate,loan_tenure_months,proposed_emi,existing_home_emi,existing_personal_emi,existing_vehicle_emi,existing_cc_emi,total_existing_emi,credit_score,bank_balance,savings,investments,smoking,alcohol,travel_frequency,online_shopping_frequency,debt_to_income_ratio,emergency_fund_months,disposable_income,recommended_max_emi,financial_health_score,emi_default_risk_prob,emi_default_flag
49,Female,Teacher,Salaried,Single,3,28500.0,18300.0,69000.0,0.0,52550.0,7500.0,19800.0,4700.0,4000.0,1400.0,2900.0,4400.0,12900.0,8700.0,23200.0,2400.0,91900.0,Personal Loan,2827000.0,18.0,240,43630.0,0.0,0.0,5100.0,0.0,5100.0,612,359100.0,777800.0,751000.0,No,Occasionally,High,Low,0.9273,11.72,-44450.0,18550.0,38.0,0.9171,1
38,Female,Other,Salaried,Married,0,34500.0,24300.0,73000.0,0.0,64883.333333333336,19800.0,7100.0,9300.0,5600.0,1200.0,8900.0,0.0,6600.0,2300.0,3900.0,3300.0,68000.0,Business Loan,1588000.0,12.4,240,17930.0,22100.0,0.0,0.0,0.0,22100.0,331,395800.0,600800.0,747500.0,No,Never,Low,Moderate,0.617,11.06,-25216.67,7100.0,38.4,0.9913,1
46,Male,Business Owner,Business,Married,0,79900.0,16600.0,0.0,133500.0,230000.0,35300.0,8400.0,5600.0,4800.0,1200.0,8600.0,0.0,14900.0,6300.0,16000.0,6600.0,107700.0,Education Loan,6207000.0,14.0,36,212140.0,66600.0,0.0,0.0,7000.0,73600.0,388,806600.0,412200.0,6769600.0,No,Never,Moderate,Low,1.2423,6.72,48700.0,29900.0,24.9,0.9973,1
64,Male,Other,Self-Employed,Married,3,22300.0,0.0,44000.0,0.0,25966.666666666668,8600.0,10400.0,6200.0,3700.0,1700.0,10800.0,10800.0,11300.0,4000.0,13700.0,4000.0,85200.0,Vehicle Loan,438000.0,7.6,240,3560.0,7200.0,0.0,0.0,10800.0,18000.0,680,76400.0,287200.0,454900.0,No,Never,Moderate,Moderate,0.8303,3.52,-77233.33,0.0,42.3,0.9275,1
54,Female,Sales Executive,Salaried,Married,2,59700.0,0.0,0.0,0.0,59700.0,6300.0,16600.0,7300.0,5600.0,1600.0,7200.0,9900.0,6000.0,5200.0,5500.0,2800.0,74000.0,Business Loan,1880000.0,8.0,36,58910.0,0.0,8500.0,0.0,0.0,8500.0,846,215400.0,957400.0,484400.0,No,Never,High,Low,1.1291,14.22,-22800.0,18360.0,45.3,0.2019,0
30,Female,Sales Executive,Salaried,Single,1,58800.0,0.0,85000.0,0.0,65883.33333333333,21800.0,14600.0,2500.0,4000.0,1800.0,7300.0,9200.0,2300.0,10000.0,3000.0,7500.0,84000.0,Education Loan,2795000.0,12.8,60,63310.0,0.0,0.0,0.0,2200.0,2200.0,838,76500.0,121500.0,1474400.0,No,Occasionally,Moderate,Low,0.9943,2.3,-20316.67,27450.0,42.0,0.8075,1
56,Male,Manager,Salaried,Single,0,87700.0,0.0,82000.0,0.0,94533.33333333333,23400.0,14200.0,8300.0,5200.0,1600.0,7800.0,0.0,10300.0,11200.0,13600.0,5500.0,101100.0,Vehicle Loan,2047000.0,13.9,12,183700.0,0.0,7800.0,0.0,0.0,7800.0,462,278600.0,819000.0,2330200.0,No,Never,Low,High,2.0257,10.08,-14366.67,34740.0,26.3,0.9998,1
34,Female,Doctor,Business,Divorced,0,53600.0,0.0,0.0,39700.0,93300.0,27400.0,4200.0,6100.0,5200.0,800.0,4000.0,0.0,11200.0,3700.0,18900.0,6600.0,88100.0,Vehicle Loan,4068000.0,10.8,180,45730.0,0.0,0.0,0.0,0.0,0.0,317,674200.0,947500.0,2032400.0,Yes,Occasionally,Moderate,High,0.4901,18.41,5200.0,41980.0,44.3,0.8293,1
51,Female,Other,Salaried,Single,2,25000.0,11600.0,0.0,0.0,36600.0,7300.0,19400.0,7300.0,5600.0,1000.0,9300.0,13400.0,2700.0,7900.0,6100.0,1200.0,81200.0,Home Loan,1432000.0,8.5,240,12430.0,10100.0,0.0,0.0,12500.0,22600.0,649,80500.0,731700.0,91700.0,No,Occasionally,Low,Low,0.9571,7.82,-67200.0,0.0,34.9,0.9287,1
35,Female,Manager,Salaried,Married,1,30300.0,0.0,30000.0,0.0,32800.0,11400.0,16300.0,8200.0,1300.0,2200.0,8300.0,4100.0,8700.0,8400.0,17900.0,3400.0,90200.0,Vehicle Loan,836000.0,15.7,48,23560.0,0.0,0.0,0.0,10300.0,10300.0,827,59500.0,169100.0,283100.0,No,Occasionally,Low,High,1.0323,2.27,-67700.0,4460.0,34.9,0.9418,1
28,Female,Analyst,Salaried,Married,2,27100.0,14000.0,0.0,0.0,41100.0,6400.0,10000.0,9000.0,3900.0,1800.0,10200.0,16700.0,14800.0,10300.0,14600.0,4200.0,101900.0,Vehicle Loan,913000.0,11.9,180,10900.0,9800.0,0.0,0.0,10800.0,20600.0,616,350900.0,680800.0,446900.0,No,Occasionally,Moderate,High,0.7664,8.42,-81400.0,0.0,42.9,0.9251,1
34,Male,Software Engineer,Salaried,Single,3,37500.0,16900.0,0.0,0.0,54400.0,9000.0,14900.0,5100.0,3300.0,1400.0,9500.0,5900.0,5600.0,10900.0,10200.0,5100.0,80900.0,Business Loan,2849000.0,14.3,180,38520.0,0.0,0.0,0.0,11700.0,11700.0,676,149500.0,205200.0,353900.0,Yes,Never,Moderate,Moderate,0.9232,3.83,-38200.0,12780.0,31.6,0.9685,1
43,Female,Business Owner,Self-Employed,Married,2,44700.0,9200.0,124000.0,0.0,64233.333333333336,7200.0,16900.0,8500.0,3500.0,900.0,8000.0,13800.0,5200.0,6100.0,17300.0,2300.0,89700.0,Personal Loan,363000.0,14.3,120,5700.0,0.0,0.0,0.0,0.0,0.0,529,185300.0,1240700.0,927600.0,No,Occasionally,Low,Moderate,0.0887,15.9,-25466.67,28900.0,66.0,0.0796,0
60,Female,Software Engineer,Salaried,Single,1,27400.0,18400.0,30000.0,0.0,48300.0,16200.0,12900.0,4100.0,3300.0,500.0,2800.0,10600.0,13600.0,11800.0,6400.0,4500.0,86700.0,Home Loan,2143000.0,13.2,60,48980.0,0.0,0.0,0.0,5200.0,5200.0,681,236600.0,329800.0,463000.0,No,Occasionally,Moderate,Moderate,1.1217,6.16,-43600.0,16540.0,29.5,0.9399,1
41,Female,Analyst,Salaried,Single,2,102300.0,0.0,139000.0,0.0,113883.33333333333,24400.0,9600.0,7300.0,5200.0,1100.0,11100.0,16100.0,2600.0,11700.0,12500.0,5800.0,107400.0,Vehicle Loan,3183000.0,9.4,48,79820.0,0.0,14200.0,0.0,12000.0,26200.0,428,567500.0,428900.0,124600.0,No,Never,Low,Moderate,0.931,7.46,-19716.67,25050.0,24.6,0.9868,1
36,Female,Analyst,Salaried,Single,1,25300.0,22600.0,0.0,0.0,47900.0,12900.0,7200.0,2800.0,2600.0,600.0,5000.0,17000.0,14100.0,6600.0,14600.0,3400.0,86800.0,Business Loan,2130000.0,14.0,60,49560.0,0.0,0.0,0.0,0.0,0.0,372,108700.0,395300.0,937000.0,No,Occasionally,Low,Low,1.0347,5.81,-38900.0,21560.0,17.6,0.9994,1
38,Female,Software Engineer,Salaried,Married,0,96100.0,0.0,0.0,0.0,96100.0,26100.0,14900.0,2200.0,3300.0,1500.0,11600.0,0.0,11900.0,7000.0,12500.0,5800.0,96800.0,Business Loan,3163000.0,10.9,180,35750.0,0.0,6300.0,0.0,2900.0,9200.0,783,555800.0,123900.0,1256900.0,No,Frequently,Low,Low,0.4677,6.41,-9900.0,34040.0,54.8,0.1421,0
44,Male,Other,Business,Single,0,88700.0,9500.0,203000.0,92800.0,207916.6666666667,66200.0,6200.0,2800.0,2000.0,2100.0,5400.0,0.0,6500.0,8300.0,11100.0,3700.0,114300.0,Personal Loan,1999000.0,16.1,240,27960.0,0.0,0.0,0.0,0.0,0.0,791,1478200.0,638000.0,175300.0,No,Occasionally,High,High,0.1345,18.51,93616.67,93560.0,93.2,0.0009,0
46,Female,Doctor,Salaried,Married,1,76800.0,0.0,206000.0,0.0,93966.66666666667,25000.0,8400.0,4600.0,2300.0,1100.0,2600.0,6200.0,2200.0,5100.0,19000.0,4300.0,80800.0,Education Loan,5545000.0,9.5,48,139310.0,0.0,0.0,0.0,0.0,0.0,728,479500.0,979800.0,2629800.0,No,Never,High,High,1.4825,18.06,13166.67,42280.0,49.5,0.6121,1
45,Female,Other,Business,Divorced,3,34700.0,0.0,33000.0,48200.0,85650.0,20600.0,21600.0,2200.0,4300.0,2200.0,10700.0,5100.0,1300.0,8300.0,17100.0,1900.0,95300.0,Vehicle Loan,834000.0,10.6,60,17970.0,0.0,0.0,0.0,0.0,0.0,613,771400.0,1616400.0,1672800.0,No,Occasionally,Low,Moderate,0.2098,25.06,-9650.0,38540.0,63.2,0.0021,0
61,Female,Software Engineer,Self-Employed,Married,0,58200.0,0.0,129000.0,0.0,68950.0,19100.0,12600.0,7000.0,1600.0,1900.0,9700.0,0.0,6300.0,6700.0,16700.0,5600.0,87200.0,Education Loan,946000.0,12.1,120,13630.0,0.0,8200.0,0.0,0.0,8200.0,831,684000.0,651800.0,153000.0,No,Never,Moderate,Low,0.3166,14.0,-26450.0,22830.0,70.7,0.0089,0
49,Female,Other,Salaried,Married,0,25900.0,0.0,0.0,0.0,25900.0,7500.0,12500.0,4500.0,1900.0,800.0,9600.0,0.0,10900.0,1400.0,22500.0,2600.0,74200.0,Personal Loan,728000.0,15.3,360,9380.0,4800.0,0.0,0.0,0.0,4800.0,792,143000.0,350800.0,691100.0,No,Occasionally,High,High,0.5475,6.25,-53100.0,6860.0,53.8,0.2091,0
35,Female,Accountant,Salaried,Married,4,77300.0,0.0,0.0,0.0,77300.0,11300.0,18700.0,7900.0,3600.0,1800.0,2000.0,6900.0,7800.0,10400.0,24900.0,6800.0,102100.0,Business Loan,4403000.0,15.1,120,71310.0,0.0,0.0,9500.0,0.0,9500.0,471,752900.0,1115800.0,976000.0,No,Occasionally,Moderate,Low,1.0454,16.74,-34300.0,25280.0,26.6,0.951,1
21,Male,Other,Salaried,Single,0,47200.0,0.0,59000.0,0.0,52116.666666666664,6600.0,12000.0,2400.0,1200.0,800.0,10700.0,0.0,11300.0,11300.0,15000.0,4900.0,76200.0,Education Loan,1101000.0,11.0,180,12510.0,0.0,0.0,0.0,14600.0,14600.0,601,346100.0,88300.0,374600.0,Yes,Occasionally,Low,Low,0.5202,4.78,-38683.33,8850.0,46.3,0.9279,1
45,Male,Sales Executive,Self-Employed,Married,2,39900.0,23300.0,21000.0,0.0,64950.0,7700.0,16400.0,3700.0,1600.0,1800.0,7600.0,11000.0,10400.0,1300.0,10000.0,4900.0,76400.0,Personal Loan,2356000.0,12.9,240,27430.0,0.0,6900.0,0.0,9900.0,16800.0,681,358800.0,462400.0,89600.0,No,Never,Low,Low,0.681,8.81,-28250.0,12430.0,48.6,0.6641,1
27,Male,Manager,Salaried,Married,0,26600.0,0.0,48000.0,0.0,30600.0,5900.0,17500.0,5300.0,5300.0,800.0,6200.0,0.0,9000.0,9700.0,19900.0,7400.0,87000.0,Education Loan,1031000.0,10.0,36,33270.0,0.0,0.0,3300.0,0.0,3300.0,659,268200.0,610300.0,683700.0,No,Never,Low,Moderate,1.1951,9.73,-59700.0,10470.0,28.7,0.959,1
29,Male,Business Owner,Salaried,Divorced,0,14200.0,0.0,12000.0,0.0,15200.0,3400.0,7100.0,5100.0,5200.0,1300.0,11000.0,0.0,14500.0,5200.0,5300.0,2200.0,60300.0,Business Loan,352000.0,15.6,60,8490.0,3900.0,0.0,0.0,8800.0,12700.0,804,147200.0,17200.0,442000.0,Yes,Occasionally,Low,High,1.3941,2.25,-57800.0,0.0,35.0,0.9786,1
44,Female,Other,Salaried,Divorced,3,29200.0,0.0,18000.0,0.0,30700.0,7800.0,13000.0,3000.0,2700.0,1600.0,8300.0,12200.0,11200.0,7400.0,13800.0,4700.0,85700.0,Vehicle Loan,1329000.0,9.6,48,33450.0,8700.0,4000.0,0.0,13400.0,26100.0,663,306700.0,305000.0,170700.0,No,Occasionally,Moderate,Moderate,1.9397,5.47,-81100.0,0.0,29.9,0.9998,1
21,Female,Doctor,Self-Employed,Married,0,85500.0,0.0,192000.0,0.0,101500.0,34500.0,4800.0,10000.0,2700.0,600.0,2500.0,0.0,13800.0,6500.0,14100.0,3700.0,93200.0,Home Loan,3307000.0,16.1,12,300200.0,0.0,0.0,0.0,8900.0,8900.0,571,782800.0,1716500.0,1269500.0,No,Occasionally,Low,Moderate,3.0453,24.48,-600.0,36780.0,27.5,0.9997,1
64,Male,Doctor,Salaried,Married,1,40100.0,0.0,0.0,0.0,40100.0,7300.0,15200.0,4300.0,5700.0,800.0,6700.0,8700.0,4400.0,7100.0,24600.0,7800.0,92600.0,Business Loan,1476000.0,17.3,48,42820.0,0.0,0.0,0.0,0.0,0.0,722,204900.0,259800.0,285700.0,No,Never,Moderate,Low,1.0678,5.02,-52500.0,18040.0,35.5,0.9722,1
28,Male,Other,Salaried,Married,0,45000.0,13900.0,74000.0,0.0,65066.666666666664,18900.0,11700.0,7800.0,1100.0,1100.0,8000.0,0.0,11000.0,6400.0,24800.0,6500.0,97300.0,Education Loan,1077000.0,17.9,24,53720.0,0.0,0.0,5500.0,5000.0,10500.0,652,215500.0,1297200.0,1117500.0,No,Occasionally,Low,Moderate,0.987,14.03,-42733.33,18780.0,51.3,0.8273,1
44,Female,Teacher,Salaried,Married,0,68000.0,0.0,149000.0,0.0,80416.66666666667,18700.0,5600.0,3800.0,3900.0,1400.0,10900.0,0.0,9400.0,10400.0,20400.0,6300.0,90800.0,Vehicle Loan,4500000.0,16.5,48,128690.0,0.0,8500.0,0.0,4100.0,12600.0,840,466500.0,823100.0,2102000.0,Yes,Never,Moderate,Low,1.757,12.47,-22983.33,23590.0,43.6,0.9373,1
31,Male,Analyst,Salaried,Married,0,120900.0,0.0,0.0,0.0,120900.0,18700.0,9100.0,9000.0,4000.0,2200.0,4100.0,0.0,13900.0,8500.0,12900.0,2400.0,84800.0,Home Loan,1340000.0,9.8,24,61710.0,0.0,0.0,0.0,0.0,0.0,595,953500.0,2220400.0,474000.0,No,Never,Low,Low,0.5104,37.43,36100.0,54400.0,68.2,0.0006,0
37,Male,Other,Self-Employed,Single,0,95100.0,0.0,197000.0,0.0,111516.66666666667,28300.0,6500.0,5100.0,4900.0,900.0,9700.0,0.0,8100.0,5500.0,14600.0,2700.0,86300.0,Personal Loan,4791000.0,11.9,48,125930.0,38900.0,18400.0,0.0,5600.0,62900.0,626,84200.0,1230900.0,997700.0,No,Occasionally,High,Low,1.6933,8.81,-37683.33,0.0,29.1,0.996,1
28,Male,Analyst,Salaried,Divorced,0,30100.0,0.0,0.0,0.0,30100.0,10300.0,8600.0,9200.0,5800.0,1200.0,9800.0,0.0,4900.0,8600.0,9400.0,1200.0,69000.0,Vehicle Loan,1617000.0,8.4,48,39780.0,0.0,0.0,0.0,10300.0,10300.0,408,91600.0,257500.0,148700.0,No,Occasionally,Low,High,1.6638,4.4,-49200.0,3240.0,15.0,0.9999,1
55,Male,Accountant,Self-Employed,Married,2,18600.0,0.0,40000.0,0.0,21933.333333333332,2900.0,21300.0,4700.0,2800.0,1500.0,2400.0,4400.0,6400.0,11600.0,21100.0,5500.0,84600.0,Business Loan,211000.0,9.2,36,6730.0,0.0,0.0,2500.0,0.0,2500.0,610,84900.0,317900.0,150500.0,Yes,Occasionally,Low,Moderate,0.4208,4.62,-65166.67,7370.0,53.0,0.8658,1
55,Male,Software Engineer,Self-Employed,Married,1,159500.0,2400.0,0.0,0.0,161900.0,36700.0,15600.0,2100.0,3200.0,1100.0,1200.0,19800.0,4100.0,1900.0,19200.0,3600.0,108500.0,Education Loan,1066000.0,8.0,60,21610.0,0.0,0.0,0.0,7200.0,7200.0,325,1280500.0,3109600.0,631100.0,No,Never,Moderate,Moderate,0.1779,37.94,46200.0,65660.0,66.4,0.0035,0
53,Male,Accountant,Salaried,Married,0,152400.0,0.0,179000.0,0.0,167316.66666666666,18900.0,4100.0,6100.0,4400.0,1800.0,7400.0,0.0,4100.0,5300.0,19700.0,3200.0,75000.0,Home Loan,3902000.0,14.2,360,46850.0,53200.0,0.0,0.0,0.0,53200.0,694,1058900.0,1362900.0,3185500.0,Yes,Occasionally,Low,High,0.598,18.89,39116.67,22090.0,68.2,0.0117,0
25,Male,Other,Self-Employed,Divorced,1,53900.0,0.0,86000.0,0.0,61066.666666666664,11000.0,9500.0,6200.0,5800.0,1000.0,9700.0,16700.0,7600.0,10600.0,5200.0,5500.0,88800.0,Vehicle Loan,2959000.0,13.1,12,264430.0,18400.0,0.0,0.0,0.0,18400.0,545,277500.0,1064600.0,79700.0,No,Occasionally,Low,Low,4.6315,12.52,-46133.33,9080.0,30.7,1.0,1
62,Female,Doctor,Salaried,Single,3,26000.0,11800.0,42000.0,0.0,41300.0,10500.0,10100.0,3000.0,5500.0,2000.0,7100.0,13200.0,13500.0,9100.0,11200.0,6800.0,92000.0,Home Loan,1836000.0,17.1,180,28390.0,0.0,0.0,0.0,0.0,0.0,580,381300.0,558900.0,903200.0,No,Never,High,High,0.6874,10.22,-50700.0,18580.0,47.4,0.8843,1
59,Male,Teacher,Salaried,Married,3,79300.0,0.0,193000.0,0.0,95383.33333333333,29600.0,20000.0,3900.0,4300.0,1500.0,9900.0,10100.0,3700.0,11300.0,14400.0,1900.0,110600.0,Home Loan,4790000.0,12.4,12,426480.0,0.0,5500.0,0.0,0.0,5500.0,469,535300.0,781500.0,406700.0,No,Occasionally,Moderate,Low,4.5289,11.34,-20716.67,37420.0,27.3,1.0,1
61,Female,Analyst,Self-Employed,Married,2,46400.0,22500.0,66000.0,0.0,74400.0,21000.0,14600.0,8300.0,5300.0,700.0,7800.0,13700.0,5000.0,1400.0,4900.0,7400.0,90100.0,Vehicle Loan,1999000.0,14.2,12,179670.0,0.0,0.0,0.0,7200.0,7200.0,475,548900.0,152800.0,595200.0,No,Never,Moderate,Moderate,2.5117,7.21,-22900.0,26280.0,24.4,1.0,1
48,Male,Manager,Salaried,Single,3,46300.0,0.0,0.0,0.0,46300.0,10000.0,23900.0,2300.0,1400.0,1800.0,8200.0,4600.0,12900.0,10500.0,10500.0,1200.0,87300.0,Education Loan,2762000.0,11.7,24,129630.0,10200.0,0.0,0.0,3400.0,13600.0,813,311500.0,320200.0,479600.0,No,Never,Low,Moderate,3.0935,6.26,-54600.0,7240.0,35.0,1.0,1
27,Male,Analyst,Salaried,Married,0,76700.0,0.0,0.0,0.0,76700.0,25100.0,14300.0,5900.0,2900.0,1600.0,1300.0,0.0,5700.0,9700.0,4000.0,1700.0,72200.0,Personal Loan,1928000.0,16.2,120,32540.0,0.0,0.0,0.0,0.0,0.0,556,663900.0,1288100.0,876800.0,No,Occasionally,Low,Low,0.4243,27.04,4500.0,34520.0,62.8,0.0145,0
29,Female,Sales Executive,Salaried,Married,1,57900.0,13800.0,60000.0,0.0,76700.0,13500.0,13300.0,6200.0,1100.0,1200.0,2000.0,12200.0,14500.0,10000.0,24100.0,6900.0,105000.0,Vehicle Loan,3781000.0,17.2,360,54520.0,14600.0,0.0,0.0,0.0,14600.0,433,630300.0,215400.0,397900.0,No,Never,Moderate,Moderate,0.9012,7.07,-42900.0,19920.0,28.9,0.9957,1
28,Male,Business Owner,Business,Married,2,27100.0,0.0,0.0,53600.0,80700.0,23300.0,19300.0,7500.0,1900.0,500.0,9000.0,19300.0,4800.0,7600.0,19300.0,4400.0,116900.0,Personal Loan,1961000.0,12.0,36,65130.0,0.0,0.0,0.0,5600.0,5600.0,802,798600.0,958000.0,1183400.0,No,Frequently,Moderate,Moderate,0.8765,14.34,-41800.0,30720.0,53.0,0.2322,0
32,Male,Other,Salaried,Single,2,41700.0,3400.0,0.0,0.0,45100.0,9900.0,17900.0,2300.0,4200.0,900.0,9400.0,13800.0,7200.0,1600.0,16300.0,7600.0,91100.0,Home Loan,767000.0,8.4,60,15700.0,15400.0,0.0,0.0,0.0,15400.0,339,185000.0,483700.0,1210600.0,No,Occasionally,Low,High,0.6896,6.28,-61400.0,4900.0,25.7,0.9977,1
54,Female,Accountant,Salaried,Married,1,68200.0,0.0,0.0,0.0,68200.0,22100.0,9400.0,6700.0,5400.0,1300.0,7000.0,5600.0,2300.0,6900.0,6700.0,4200.0,77600.0,Home Loan,1604000.0,9.2,240,14640.0,0.0,0.0,0.0,2300.0,2300.0,591,140900.0,925600.0,938600.0,No,Never,Low,Low,0.2484,13.35,-11700.0,28390.0,65.5,0.129,0
53,Female,Manager,Salaried,Married,1,63300.0,20600.0,0.0,0.0,83900.0,25100.0,13400.0,2000.0,4200.0,900.0,7500.0,11100.0,14900.0,5500.0,9700.0,7500.0,101800.0,Education Loan,1309000.0,15.1,120,21200.0,0.0,6100.0,0.0,1400.0,7500.0,556,647600.0,1580800.0,70100.0,No,Frequently,Moderate,Moderate,0.3421,20.39,-25400.0,30260.0,54.1,0.0847,0
43,Male,Doctor,Self-Employed,Married,4,55900.0,19200.0,152000.0,0.0,87766.66666666667,28600.0,19800.0,4100.0,4300.0,1700.0,7800.0,4000.0,13500.0,6800.0,5300.0,2700.0,98600.0,Vehicle Loan,1062000.0,10.9,36,34720.0,0.0,0.0,0.0,12400.0,12400.0,796,773200.0,1341400.0,956800.0,No,Never,Moderate,High,0.5369,19.05,-23233.33,27100.0,59.7,0.0116,0
44,Male,Doctor,Self-Employed,Single,2,78200.0,6700.0,231000.0,0.0,104150.0,16000.0,14300.0,6000.0,1500.0,1900.0,2200.0,15700.0,12400.0,9100.0,14300.0,5300.0,98700.0,Vehicle Loan,2606000.0,15.7,24,127220.0,0.0,6300.0,0.0,14200.0,20500.0,826,105900.0,1114600.0,1259600.0,No,Occasionally,Moderate,Moderate,1.4183,10.24,-15050.0,26370.0,37.1,0.7516,1
57,Female,Doctor,Salaried,Divorced,1,40900.0,21800.0,0.0,0.0,62700.0,16700.0,8500.0,9300.0,4300.0,2200.0,8300.0,11500.0,3200.0,7600.0,20900.0,8000.0,100500.0,Business Loan,820000.0,15.4,36,28590.0,13800.0,0.0,0.0,5800.0,19600.0,492,229600.0,1051900.0,533000.0,No,Never,Low,Moderate,0.7686,10.67,-57400.0,8620.0,36.3,0.9597,1
55,Male,Sales Executive,Business,Married,2,53600.0,9900.0,143000.0,33800.0,109216.66666666667,31100.0,11100.0,3000.0,3300.0,1800.0,6300.0,9300.0,14600.0,4200.0,2400.0,3600.0,90700.0,Education Loan,3564000.0,14.8,120,57060.0,0.0,0.0,0.0,9400.0,9400.0,324,892100.0,1565300.0,969800.0,No,Never,Low,Moderate,0.6085,24.55,9116.67,39750.0,46.3,0.5623,1
64,Female,Doctor,Salaried,Married,0,9100.0,0.0,0.0,0.0,9100.0,2600.0,7900.0,3400.0,4300.0,1900.0,7600.0,0.0,14000.0,7600.0,4400.0,1000.0,54700.0,Vehicle Loan,63000.0,16.0,60,1530.0,0.0,0.0,600.0,11000.0,11600.0,642,63600.0,163900.0,54300.0,No,Never,Low,High,1.4429,3.43,-57200.0,0.0,22.4,0.9984,1
60,Female,Doctor,Salaried,Married,0,39200.0,0.0,111000.0,0.0,48450.0,10900.0,4100.0,7400.0,2600.0,1700.0,7200.0,0.0,7100.0,1900.0,7300.0,1400.0,51600.0,Home Loan,1392000.0,15.4,240,18740.0,12300.0,0.0,0.0,0.0,12300.0,745,371900.0,715200.0,1390500.0,Yes,Never,Moderate,Moderate,0.6407,17.01,-15450.0,9500.0,52.1,0.1005,0
42,Other,Other,Business,Single,1,71800.0,0.0,0.0,138600.0,210400.0,21600.0,18800.0,5000.0,3900.0,2500.0,9400.0,19200.0,10500.0,1100.0,18400.0,7000.0,117400.0,Education Loan,12138000.0,14.1,24,583350.0,70400.0,0.0,19700.0,0.0,90100.0,370,1190900.0,3220700.0,3341900.0,No,Never,Low,High,3.2008,21.26,2900.0,4580.0,20.2,1.0,1
47,Male,Sales Executive,Business,Married,1,40300.0,0.0,120000.0,48300.0,98600.0,16300.0,15600.0,7000.0,3100.0,1000.0,4500.0,6800.0,14900.0,5400.0,22600.0,4400.0,101600.0,Business Loan,2439000.0,7.5,24,109750.0,0.0,16200.0,5700.0,9600.0,31500.0,566,407000.0,256000.0,1587700.0,No,Occasionally,Moderate,Moderate,1.4326,4.98,-34500.0,12870.0,26.9,0.997,1
55,Female,Teacher,Self-Employed,Married,0,38800.0,7700.0,0.0,0.0,46500.0,8400.0,13700.0,10000.0,3800.0,1000.0,5100.0,0.0,6700.0,9300.0,19300.0,4800.0,82100.0,Business Loan,585000.0,12.9,48,15670.0,0.0,0.0,0.0,10200.0,10200.0,635,381700.0,49900.0,593700.0,Yes,Occasionally,Low,High,0.5563,4.68,-45800.0,10720.0,44.2,0.9172,1
21,Female,Teacher,Business,Married,2,29100.0,0.0,0.0,55500.0,84600.0,26500.0,16000.0,9900.0,1700.0,800.0,5300.0,19100.0,2600.0,10000.0,14100.0,6600.0,112600.0,Home Loan,1843000.0,13.8,360,21550.0,20700.0,0.0,0.0,0.0,20700.0,593,488000.0,1620700.0,1565700.0,No,Never,Moderate,Moderate,0.4994,15.82,-48700.0,17370.0,54.3,0.2809,0
55,Male,Sales Executive,Salaried,Married,1,81000.0,0.0,150000.0,0.0,93500.0,29000.0,15700.0,4800.0,3000.0,1500.0,9400.0,12700.0,13100.0,7000.0,4400.0,6700.0,107300.0,Vehicle Loan,4537000.0,17.6,60,114230.0,0.0,0.0,0.0,0.0,0.0,692,504200.0,541200.0,1187300.0,No,Never,High,Low,1.2217,9.74,-13800.0,42080.0,37.4,0.9309,1
57,Male,Business Owner,Business,Married,1,64500.0,2400.0,0.0,120300.0,187200.0,23600.0,19700.0,6000.0,2900.0,700.0,5700.0,6600.0,7700.0,10500.0,19400.0,4300.0,107100.0,Home Loan,4165000.0,14.3,180,56310.0,0.0,22000.0,0.0,0.0,22000.0,303,1400400.0,774400.0,3869200.0,No,Never,Moderate,Moderate,0.4183,16.85,58100.0,62240.0,59.1,0.6033,1
34,Female,Manager,Salaried,Single,0,74100.0,0.0,103000.0,0.0,82683.33333333333,27900.0,9400.0,9200.0,4700.0,1000.0,2900.0,0.0,14800.0,2400.0,4400.0,7000.0,83700.0,Business Loan,2157000.0,13.5,180,28000.0,0.0,0.0,0.0,6300.0,6300.0,867,191300.0,332000.0,218800.0,No,Never,Low,High,0.4148,5.81,-7316.67,30910.0,61.1,0.0666,0
23,Male,Analyst,Salaried,Married,0,20700.0,0.0,57000.0,0.0,25450.0,3700.0,14000.0,2700.0,4500.0,1500.0,11800.0,0.0,8700.0,11600.0,10000.0,4300.0,72800.0,Education Loan,1231000.0,13.2,120,18530.0,0.0,0.0,0.0,4700.0,4700.0,403,154400.0,382300.0,22700.0,No,Never,Low,Low,0.9128,6.93,-52050.0,6750.0,31.7,0.9965,1
21,Male,Other,Salaried,Single,3,45200.0,0.0,0.0,0.0,45200.0,9200.0,15000.0,5600.0,5500.0,2400.0,6400.0,15000.0,1400.0,11100.0,9100.0,5700.0,86400.0,Vehicle Loan,874000.0,8.6,120,10880.0,0.0,5600.0,0.0,0.0,5600.0,450,153300.0,85000.0,762700.0,No,Never,Moderate,Low,0.3646,2.59,-46800.0,14740.0,37.0,0.9884,1
